epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/t_sep_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/s_sep_loss,train/r_aux_loss,train/u_aux_loss,train/mask_reg_loss,train/recon_task_loss,train/rs_comp_loss,train/r_obb_loss,train/s_repel_loss,train/path_b_loss,train/r_sar_loss,train/dkd_loss,train/proto_cls_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/r_aux_fg_mean,train/r_aux_bg_mean,train/u_aux_fg_mean,train/u_aux_bg_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/t_sep_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/s_sep_loss,val/r_aux_loss,val/u_aux_loss,val/mask_reg_loss,val/recon_task_loss,val/rs_comp_loss,val/r_obb_loss,val/s_repel_loss,val/path_b_loss,val/r_sar_loss,val/dkd_loss,val/proto_cls_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/r_aux_fg_mean,val/r_aux_bg_mean,val/u_aux_fg_mean,val/u_aux_bg_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
317,15078.8,1.36828,0.71481,0.89368,0,0,0,0,0,0,3.02605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77557,0.69073,0.72998,0.45975,1.45545,0.68334,0.9074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45975,0.00113873,0.00113873,0.00113873
318,15125.2,1.36001,0.70386,0.89151,0,0,0,0,0,0,3.02866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77577,0.69184,0.73046,0.46034,1.45463,0.68231,0.90705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46034,0.00111503,0.00111503,0.00111503
319,15171.1,1.36088,0.7085,0.89285,0,0,0,0,0,0,3.01813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77698,0.69285,0.73164,0.4607,1.45393,0.68164,0.90691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4607,0.00109156,0.00109156,0.00109156
320,15219.1,1.36209,0.7085,0.89224,0,0,0,0,0,0,3.02666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77729,0.6932,0.73215,0.46107,1.45319,0.68076,0.90669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46107,0.00106834,0.00106834,0.00106834
321,15267.5,1.3448,0.70215,0.89181,0,0,0,0,0,0,3.02787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7769,0.69397,0.73318,0.46203,1.45207,0.67932,0.90646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46203,0.00104537,0.00104537,0.00104537
322,15315.8,1.35261,0.70268,0.89256,0,0,0,0,0,0,3.02768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77864,0.69366,0.73306,0.46221,1.45077,0.67844,0.90572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46221,0.00102264,0.00102264,0.00102264
323,15365.5,1.36288,0.70702,0.88984,0,0,0,0,0,0,3.02752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77872,0.69405,0.73308,0.4627,1.44985,0.67733,0.90584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4627,0.00100016,0.00100016,0.00100016
324,15412.2,1.35439,0.70386,0.89156,0,0,0,0,0,0,3.02026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78025,0.69433,0.73397,0.46295,1.44859,0.6767,0.90508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46295,0.000977929,0.000977929,0.000977929
325,15458,1.34245,0.69726,0.88848,0,0,0,0,0,0,3.01979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78121,0.69608,0.73512,0.46339,1.44733,0.67593,0.90479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46339,0.000955951,0.000955951,0.000955951
326,15503.8,1.34103,0.69832,0.89329,0,0,0,0,0,0,3.03001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7829,0.69566,0.7352,0.46375,1.44652,0.67496,0.90456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46375,0.000934225,0.000934225,0.000934225
327,15550.7,1.33859,0.69415,0.88947,0,0,0,0,0,0,3.02257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78326,0.69608,0.73631,0.46391,1.44469,0.67391,0.90426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46391,0.000912754,0.000912754,0.000912754
328,15597.1,1.33725,0.69803,0.88758,0,0,0,0,0,0,3.02469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78309,0.6959,0.73646,0.46432,1.44404,0.67296,0.90402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46432,0.000891537,0.000891537,0.000891537
329,15643.2,1.34297,0.70096,0.89369,0,0,0,0,0,0,3.02327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78284,0.69585,0.73731,0.46477,1.44262,0.67208,0.90369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46477,0.000870577,0.000870577,0.000870577
330,15688.8,1.33781,0.69634,0.88988,0,0,0,0,0,0,3.02137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78316,0.69597,0.73802,0.46544,1.44159,0.67119,0.90343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46544,0.000849874,0.000849874,0.000849874
331,15734.8,1.32756,0.69333,0.88817,0,0,0,0,0,0,3.02701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78392,0.69602,0.73814,0.46582,1.43997,0.67042,0.9031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46582,0.000829431,0.000829431,0.000829431
332,15780.5,1.32646,0.68711,0.88511,0,0,0,0,0,0,3.02337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78588,0.6976,0.73943,0.4667,1.43871,0.66914,0.90286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4667,0.000809248,0.000809248,0.000809248
333,15826.9,1.32671,0.68624,0.889,0,0,0,0,0,0,3.01146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78404,0.69862,0.73937,0.46689,1.43749,0.6683,0.90271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46689,0.000789327,0.000789327,0.000789327
334,15873,1.3268,0.68575,0.88649,0,0,0,0,0,0,3.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7845,0.69855,0.73926,0.46745,1.43653,0.66736,0.90236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46745,0.000769668,0.000769668,0.000769668
335,15918.9,1.32958,0.68864,0.8867,0,0,0,0,0,0,3.01987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78357,0.69971,0.74044,0.46803,1.43585,0.66636,0.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46803,0.000750274,0.000750274,0.000750274
336,15964.9,1.33018,0.69211,0.88464,0,0,0,0,0,0,3.01772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78403,0.70075,0.74109,0.46874,1.43474,0.66555,0.90234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46874,0.000731145,0.000731145,0.000731145
337,16010.8,1.33197,0.68904,0.88186,0,0,0,0,0,0,3.01428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78599,0.70055,0.74145,0.4693,1.43346,0.66455,0.90211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4693,0.000712282,0.000712282,0.000712282
338,16056.6,1.31865,0.68282,0.88374,0,0,0,0,0,0,3.01344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78652,0.70241,0.74229,0.46918,1.43284,0.66357,0.90192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46918,0.000693687,0.000693687,0.000693687
339,16102.3,1.3198,0.68577,0.88449,0,0,0,0,0,0,3.01627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78719,0.70265,0.7429,0.47028,1.43122,0.66269,0.90171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47028,0.00067536,0.00067536,0.00067536
340,16148.2,1.31001,0.67792,0.88346,0,0,0,0,0,0,3.01644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7873,0.70367,0.74382,0.47063,1.42998,0.66155,0.90144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47063,0.000657303,0.000657303,0.000657303
341,16193.9,1.3094,0.67948,0.88208,0,0,0,0,0,0,3.01485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78748,0.70402,0.74413,0.47122,1.4289,0.66081,0.9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47122,0.000639518,0.000639518,0.000639518
342,16239.8,1.31793,0.6818,0.88333,0,0,0,0,0,0,3.01941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78775,0.70431,0.74396,0.472,1.42733,0.65968,0.90096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0.000622004,0.000622004,0.000622004
343,16286,1.29695,0.67193,0.88405,0,0,0,0,0,0,3.02103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7875,0.70542,0.74446,0.47209,1.42577,0.65866,0.9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47209,0.000604763,0.000604763,0.000604763
344,16332,1.3029,0.67634,0.88421,0,0,0,0,0,0,3.02218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78781,0.7064,0.74557,0.47222,1.4248,0.65796,0.90045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47222,0.000587797,0.000587797,0.000587797
345,16377.9,1.29332,0.67199,0.88213,0,0,0,0,0,0,3.01985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79012,0.70637,0.74624,0.4733,1.42417,0.6573,0.90024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4733,0.000571106,0.000571106,0.000571106
346,16423.7,1.30025,0.67133,0.88276,0,0,0,0,0,0,3.01251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79225,0.70642,0.74632,0.47372,1.42399,0.65619,0.90018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47372,0.000554691,0.000554691,0.000554691
347,16469.7,1.29105,0.66946,0.88161,0,0,0,0,0,0,3.01647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79204,0.70669,0.74595,0.47367,1.42254,0.65527,0.89995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47367,0.000538554,0.000538554,0.000538554
348,16514.8,1.28975,0.6674,0.87845,0,0,0,0,0,0,3.01096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79242,0.70766,0.74628,0.47422,1.42207,0.65443,0.89978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47422,0.000522695,0.000522695,0.000522695
349,16560.4,1.28402,0.66483,0.8775,0,0,0,0,0,0,3.01976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79349,0.70794,0.74673,0.47446,1.42066,0.65364,0.8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47446,0.000507115,0.000507115,0.000507115
350,16607.2,1.30004,0.67137,0.88177,0,0,0,0,0,0,3.00675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79589,0.70797,0.74799,0.47474,1.41959,0.65283,0.89923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47474,0.000491815,0.000491815,0.000491815
351,16654.8,1.29094,0.66776,0.87967,0,0,0,0,0,0,3.01746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79505,0.70834,0.74862,0.47538,1.41916,0.65196,0.89909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47538,0.000476796,0.000476796,0.000476796
352,16700.9,1.30305,0.67256,0.88065,0,0,0,0,0,0,3.01299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7946,0.70879,0.74847,0.47524,1.41878,0.65148,0.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47524,0.00046206,0.00046206,0.00046206
353,16746.7,1.30201,0.67452,0.8794,0,0,0,0,0,0,3.01606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79384,0.70881,0.74869,0.47564,1.41793,0.65049,0.89879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47564,0.000447606,0.000447606,0.000447606
354,16792.6,1.28494,0.66434,0.87988,0,0,0,0,0,0,3.00666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79447,0.70889,0.74892,0.47578,1.41711,0.64986,0.89868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47578,0.000433437,0.000433437,0.000433437
355,16841.9,1.29269,0.66726,0.87936,0,0,0,0,0,0,3.01044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79557,0.70958,0.74925,0.47638,1.41628,0.64919,0.89857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47638,0.000419552,0.000419552,0.000419552
356,16889,1.29402,0.67328,0.87843,0,0,0,0,0,0,3.01682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79765,0.709,0.75002,0.47625,1.41612,0.6485,0.89843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47625,0.000405953,0.000405953,0.000405953
357,16934.8,1.27145,0.65736,0.87822,0,0,0,0,0,0,3.00777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79878,0.70925,0.75091,0.47667,1.41619,0.6483,0.8983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47667,0.00039264,0.00039264,0.00039264
358,16980.7,1.28572,0.66422,0.8772,0,0,0,0,0,0,3.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79906,0.71019,0.75118,0.47717,1.4152,0.64735,0.89812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47717,0.000379615,0.000379615,0.000379615
359,17026.9,1.28504,0.66422,0.87703,0,0,0,0,0,0,3.01279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79839,0.7113,0.75137,0.47725,1.41454,0.64688,0.89807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47725,0.000366877,0.000366877,0.000366877
360,17072.5,1.28,0.65964,0.87751,0,0,0,0,0,0,3.00967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79993,0.71104,0.75179,0.47762,1.41414,0.64617,0.89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47762,0.000354429,0.000354429,0.000354429
361,17118.4,1.27968,0.66315,0.877,0,0,0,0,0,0,3.01686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7993,0.71171,0.75228,0.47811,1.41356,0.64535,0.89784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47811,0.00034227,0.00034227,0.00034227
362,17163.8,1.27224,0.65617,0.8759,0,0,0,0,0,0,3.00554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80034,0.71156,0.75303,0.47851,1.41345,0.64522,0.8977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47851,0.000330402,0.000330402,0.000330402
363,17212.5,1.26788,0.65675,0.87671,0,0,0,0,0,0,3.01456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80042,0.71139,0.75221,0.4785,1.41302,0.64452,0.89767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4785,0.000318825,0.000318825,0.000318825
364,17258.2,1.27184,0.65476,0.87555,0,0,0,0,0,0,3.01356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79882,0.71184,0.7517,0.4783,1.41229,0.64384,0.89755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4783,0.000307539,0.000307539,0.000307539
365,17303.9,1.27478,0.65811,0.87672,0,0,0,0,0,0,3.01584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79912,0.7125,0.75223,0.47845,1.41188,0.6437,0.89737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47845,0.000296546,0.000296546,0.000296546
366,17349.7,1.27018,0.65317,0.87701,0,0,0,0,0,0,3.00736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80038,0.71326,0.75379,0.47868,1.41156,0.64315,0.8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47868,0.000285847,0.000285847,0.000285847
367,17395.8,1.25037,0.64455,0.87343,0,0,0,0,0,0,3.01376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80084,0.71264,0.75323,0.47887,1.41087,0.64253,0.89711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47887,0.000275441,0.000275441,0.000275441
368,17442.1,1.26245,0.654,0.87803,0,0,0,0,0,0,3.00993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80329,0.71288,0.75456,0.47954,1.40928,0.64172,0.89692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47954,0.000265329,0.000265329,0.000265329
369,17487.9,1.25354,0.64881,0.87692,0,0,0,0,0,0,3.01185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8019,0.71393,0.75457,0.47948,1.40888,0.64163,0.89681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47948,0.000255513,0.000255513,0.000255513
370,17533.7,1.2603,0.65588,0.87577,0,0,0,0,0,0,3.00898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79955,0.71468,0.75452,0.47998,1.40849,0.64065,0.89672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47998,0.000245993,0.000245993,0.000245993
371,17579.2,1.27626,0.65827,0.87218,0,0,0,0,0,0,3.00963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80367,0.71454,0.75473,0.48004,1.40794,0.64,0.8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48004,0.000236769,0.000236769,0.000236769
372,17624.7,1.26195,0.6485,0.8757,0,0,0,0,0,0,3.00391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80723,0.71318,0.75486,0.48028,1.40705,0.63964,0.89652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48028,0.000227842,0.000227842,0.000227842
373,17670.4,1.26254,0.6536,0.87345,0,0,0,0,0,0,3.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80718,0.71413,0.75595,0.48038,1.4067,0.6391,0.89648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48038,0.000219212,0.000219212,0.000219212
374,17716.4,1.25127,0.64667,0.8723,0,0,0,0,0,0,3.01024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80634,0.7144,0.75663,0.48077,1.40641,0.63905,0.89637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48077,0.00021088,0.00021088,0.00021088
375,17762.1,1.24879,0.64875,0.87568,0,0,0,0,0,0,3.01042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80252,0.71618,0.75669,0.48091,1.40559,0.63818,0.89621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48091,0.000202847,0.000202847,0.000202847
376,17807.7,1.26326,0.6556,0.87508,0,0,0,0,0,0,3.00658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79836,0.7175,0.75688,0.48057,1.40559,0.63823,0.89615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48057,0.000195113,0.000195113,0.000195113
377,17856.4,1.25125,0.64849,0.8723,0,0,0,0,0,0,3.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80023,0.71713,0.75724,0.48083,1.40594,0.63785,0.89619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48083,0.000187678,0.000187678,0.000187678
378,17903.2,1.25805,0.64735,0.87455,0,0,0,0,0,0,3.00778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79997,0.7175,0.75773,0.4806,1.40539,0.63752,0.89624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4806,0.000180543,0.000180543,0.000180543
379,17948.6,1.2587,0.6484,0.87283,0,0,0,0,0,0,3.00055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8016,0.71732,0.75844,0.4809,1.40532,0.63699,0.89616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4809,0.000173709,0.000173709,0.000173709
380,17995.1,1.25703,0.64945,0.87288,0,0,0,0,0,0,3.00022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80339,0.71788,0.75871,0.48073,1.40544,0.63711,0.89616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48073,0.000167175,0.000167175,0.000167175
